ID,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,ID_Count,Platform_Count,Activity_Type_Count,USD_Adjusted_Amount,Subscription Duration,Normalized Purchase Amount,Language_ARA,Language_CHI,Language_DAR,Language_DEU,Language_EBR,Language_ENG,Language_ESC,Language_ESP,Language_FAR,Language_FRA,Language_GLE,Language_GRK,Language_HEB,Language_HIN,Language_IND,Language_ITA,Language_JPN,Language_KIS,Language_KOR,Language_LAT,Language_NED,Language_PAS,Language_POL,Language_POR,Language_RUS,Language_SVE,Language_TGL,Language_TUR,Language_URD,Language_VIE
23740,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/26/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,12,0,0,0,0,1,0,0,189,28799,-0.018505936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23741,Lifetime,INITIAL_PURCHASE,App,0,,3/5/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0,4,1,2,,28791,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23743,Limited,INITIAL_PURCHASE,Web,0,USD,11/6/18,11/6/19,No,No,Off,Other,Consumer,Web,Yes,Yes,1,0,0,0,0,1,0,0,0,365,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23744,Limited,RENEWAL,App,0,,3/24/20,2/17/21,No,Yes,On,Europe,Consumer,App,Yes,Yes,1,0,0,0,0,6,1,2,,330,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23747,Limited,INITIAL_PURCHASE,Web,0,USD,11/27/18,11/27/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,31,0,0,0,0,1,0,1,0,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23748,Limited,INITIAL_PURCHASE,App,44990000,USD,3/24/20,6/27/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,2,1,1,44990000,95,0.130686907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23749,Lifetime,INITIAL_PURCHASE,Web,320.6177,EUR,3/25/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,320.6177,28771,-0.0185055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23756,Limited,RENEWAL,App,0,,3/3/19,3/6/20,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,1,0,0,,369,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23757,Limited,INITIAL_PURCHASE,App,109990000,USD,3/24/20,3/24/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,1,0,1,0,2,1,2,109990000,365,0.346236487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23758,Limited,RENEWAL,App,0,,1/12/19,1/15/20,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,30,0,0,0,0,2,1,2,,368,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23759,Limited,INITIAL_PURCHASE,Web,0,USD,12/31/18,12/31/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,43,0,0,0,0,1,0,1,0,365,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23764,Limited,RENEWAL,App,0,,11/20/18,11/20/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,7,1,3,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23765,Limited,INITIAL_PURCHASE,Web,9.350456,EUR,10/21/18,10/21/20,No,No,Off,Other,Other,Unknown,No,No,1,1,0,1,0,1,0,0,9.350456,731,-0.018506532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23767,Limited,RENEWAL,App,0,,11/29/19,6/7/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,7,1,2,,191,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23770,Limited,INITIAL_PURCHASE,App,0,,3/23/20,1/12/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,11,0,0,0,0,5,1,2,,295,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23771,Limited,RENEWAL,App,0,,3/20/20,1/31/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,13,0,0,0,0,4,1,2,,317,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23772,Limited,INITIAL_PURCHASE,Web,60.531075,GBP,7/2/19,7/2/20,No,No,On,Other,Other,Unknown,No,No,1,1,0,1,0,1,0,0,60.531075,366,-0.018506362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23773,Limited,INITIAL_PURCHASE,Web,0,USD,10/13/18,4/14/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,51,0,0,0,0,1,0,0,0,183,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23774,Limited,INITIAL_PURCHASE,Web,0,USD,2/2/19,5/2/19,No,No,Off,Other,Other,Unknown,No,No,30,1,0,1,0,1,0,0,0,89,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23775,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/1/20,6/27/20,No,Yes,On,Other,Consumer,Web,No,Yes,7,0,0,0,0,5,1,3,35.97,147,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23776,Limited,INITIAL_PURCHASE,App,0,,3/17/20,6/17/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,1,0,1,0,6,1,3,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23777,Limited,INITIAL_PURCHASE,Web,0,USD,2/7/19,5/7/19,No,No,Off,Other,Other,Unknown,No,No,37,0,0,0,0,1,0,0,0,89,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23783,Limited,RENEWAL,Web,13.2434655,GBP,5/30/19,1/28/20,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,13.2434655,243,-0.018506519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23785,Limited,RENEWAL,App,0,,10/19/18,7/19/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,17,1,3,,273,-0.018506563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23786,Lifetime,INITIAL_PURCHASE,Web,117.953,EUR,3/29/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,117.953,28767,-0.018506172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23787,Limited,RENEWAL,App,0,,1/10/20,7/10/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,5,1,3,,182,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23791,Limited,INITIAL_PURCHASE,App,49990000,USD,1/21/19,5/3/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,9,0,0,0,0,13,1,3,49990000,468,0.147267644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23793,Limited,INITIAL_PURCHASE,Web,0,USD,3/31/19,9/30/19,No,No,Off,Other,Other,Unknown,No,No,38,0,0,0,0,1,0,0,0,183,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23794,Limited,INITIAL_PURCHASE,Web,0,USD,11/14/18,12/14/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,32,0,0,0,0,17,1,4,0,395,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23797,Limited,INITIAL_PURCHASE,Web,23.23415,GBP,8/30/19,9/30/19,No,No,Off,Other,Other,Unknown,No,No,2,1,0,1,0,1,0,0,23.23415,31,-0.018506486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23799,Limited,RENEWAL,App,0,,4/28/19,1/28/21,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,,641,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23801,Limited,INITIAL_PURCHASE,Web,0,USD,5/21/19,8/21/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,67,0,0,0,0,5,1,3,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23802,Limited,INITIAL_PURCHASE,Web,0,USD,2/17/19,2/17/20,No,No,Off,Other,Other,Unknown,No,No,18,0,0,0,0,1,0,0,0,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23804,Limited,INITIAL_PURCHASE,App,0,,2/7/19,2/7/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,15,0,0,0,0,8,1,4,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23806,Limited,RENEWAL,App,0,,3/25/20,2/18/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,14,4,0,2,0,8,1,3,,330,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23808,Limited,RENEWAL,App,0,,3/20/20,1/24/21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,15,2,0,2,0,5,1,4,,310,-0.018506563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23809,Limited,INITIAL_PURCHASE,App,44990000,USD,3/11/20,6/12/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,17,2,4,44990000,93,0.130686907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23810,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,3/19/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,5,0,2,0,1,0,0,212.13,28777,-0.01850586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23812,Limited,INITIAL_PURCHASE,App,0,,12/31/18,12/31/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,15,0,0,0,0,2,1,1,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23814,Limited,INITIAL_PURCHASE,App,0,,4/4/19,7/4/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,13,0,0,0,0,4,1,3,,91,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23817,Limited,RENEWAL,Web,79,USD,2/12/19,2/12/20,Yes,No,Off,US/Canada,Consumer,Web,No,Yes,1,0,0,0,0,8,2,4,79,365,-0.018506301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23819,Limited,RENEWAL,Web,35.97,USD,1/1/20,7/1/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0,7,1,4,35.97,182,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23825,Limited,RENEWAL,App,0,,10/17/18,10/25/19,No,Yes,Off,Other,Consumer,Web,Yes,Yes,76,1,0,1,0,1,1,1,,373,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23826,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,3/21/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0,4,1,3,212.93,28775,-0.018505857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23827,Limited,RENEWAL,Web,79,USD,8/11/19,5/11/20,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,0,0,79,274,-0.018506301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23829,Limited,RENEWAL,Web,79,USD,11/12/18,2/12/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,27,0,0,0,0,6,1,2,79,457,-0.018506301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23833,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/22/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,27,0,0,0,0,8,2,4,189,28803,-0.018505936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23834,Limited,INITIAL_PURCHASE,Web,0,USD,3/8/19,3/8/20,No,No,Off,Other,Other,Unknown,No,No,8,0,0,0,0,1,0,0,0,366,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23835,Limited,INITIAL_PURCHASE,App,69990000,USD,1/4/20,7/4/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0,7,1,3,69990000,182,0.213590592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23839,Limited,RENEWAL,App,0,,10/4/18,10/4/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,20,1,0,1,0,3,1,1,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23840,Limited,INITIAL_PURCHASE,Web,101.97,USD,2/28/20,2/28/21,No,No,On,Other,Other,Unknown,No,No,7,1,0,1,0,1,0,0,101.97,366,-0.018506225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23841,Limited,INITIAL_PURCHASE,App,44990000,USD,3/26/20,6/29/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,5,1,3,44990000,95,0.130686907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23843,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/31/20,6/30/20,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,35.97,91,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23844,Limited,RENEWAL,App,0,,10/21/18,10/24/19,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,1,0,0,,368,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23849,Limited,INITIAL_PURCHASE,App,44990000,USD,3/10/19,7/11/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,18,0,0,0,0,7,1,4,44990000,489,0.130686907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23851,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/28/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,3,0,0,0,0,1,0,0,199,28768,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23859,Limited,RENEWAL,Web,79,USD,3/16/19,9/16/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,45,0,0,0,0,6,1,2,79,184,-0.018506301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23863,Limited,RENEWAL,App,0,,12/17/19,6/17/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,3,1,0,1,0,12,1,4,,183,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23865,Lifetime,INITIAL_PURCHASE,Web,212.43,USD,3/21/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,0,0,212.43,28775,-0.018505859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23866,Limited,INITIAL_PURCHASE,Web,65.94,USD,6/23/19,6/23/20,No,No,On,Other,Other,Unknown,No,No,2,2,0,1,0,1,0,0,65.94,366,-0.018506345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23868,Limited,RENEWAL,Web,44.157314,EUR,1/12/20,7/12/20,No,No,On,Other,Other,Unknown,No,No,2,1,0,1,0,1,0,0,44.157314,182,-0.018506417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23869,Limited,INITIAL_PURCHASE,Web,0,USD,5/4/19,8/4/19,No,No,Off,Other,Other,Unknown,No,No,51,1,0,1,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23871,Limited,INITIAL_PURCHASE,App,0,,1/24/19,1/24/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,15,0,0,0,0,2,1,1,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23872,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/18/19,2/18/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,26,1,0,1,0,5,1,3,35.97,184,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23873,Limited,RENEWAL,Web,119,USD,10/23/18,4/23/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,6,6,0,2,0,3,0,1,119,548,-0.018506169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23875,Limited,RENEWAL,Web,35.97,USD,1/3/20,7/3/20,No,No,On,Other,Other,Unknown,No,No,7,1,0,1,0,1,0,0,35.97,182,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23876,Limited,RENEWAL,App,0,,5/12/19,5/12/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,12,1,3,,366,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23877,Limited,RENEWAL,App,54990000,USD,9/4/19,6/8/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,5,1,2,54990000,278,0.163848381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23880,Limited,INITIAL_PURCHASE,Web,39.07,USD,3/27/20,6/27/20,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,5,0,0,0,0,7,1,2,39.07,92,-0.018506434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23883,Limited,INITIAL_PURCHASE,Web,0,USD,10/1/18,1/1/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,31,0,0,0,0,1,1,1,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23884,Limited,INITIAL_PURCHASE,Web,0,USD,11/15/18,2/15/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,31,0,0,0,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23885,Limited,INITIAL_PURCHASE,App,0,,12/29/19,6/29/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,3,1,2,,183,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23887,Limited,RENEWAL,App,0,,10/22/18,10/25/19,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,48,0,0,0,0,3,1,1,,368,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23889,Limited,INITIAL_PURCHASE,Web,39.5,USD,12/22/19,3/22/20,No,No,Off,Other,Other,Unknown,No,No,12,2,0,1,0,1,0,0,39.5,91,-0.018506432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23891,Limited,INITIAL_PURCHASE,Web,0,USD,12/16/18,12/16/19,Yes,No,Off,Europe,Consumer,App,Yes,Yes,1,0,0,0,0,1,0,0,0,365,-0.018506563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23892,Limited,RENEWAL,Web,35.97,USD,10/9/18,7/10/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,5,3,0,1,0,12,1,3,35.97,640,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23896,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/25/19,12/30/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,15,0,0,0,0,5,1,3,35.97,96,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23899,Limited,INITIAL_PURCHASE,Web,0,USD,1/1/19,1/1/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,2,0,1,0,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23902,Limited,INITIAL_PURCHASE,App,54990000,USD,2/4/20,5/7/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,9,1,0,1,0,2,1,1,54990000,93,0.163848381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23903,Lifetime,INITIAL_PURCHASE,Web,216.16,USD,3/22/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,3,0,2,0,1,0,0,216.16,28774,-0.018505846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23907,Limited,INITIAL_PURCHASE,Web,0,USD,5/31/19,8/31/19,No,No,Off,Other,Other,Unknown,No,No,39,0,0,0,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23910,Limited,INITIAL_PURCHASE,Web,0,USD,11/14/18,5/14/19,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,47,0,0,0,0,3,0,1,0,181,-0.018506563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23911,Limited,INITIAL_PURCHASE,Web,0,USD,1/29/19,6/1/19,No,No,Off,Other,Other,Unknown,No,No,13,0,0,0,0,1,0,0,0,123,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23914,Limited,INITIAL_PURCHASE,Web,0,USD,1/22/19,4/22/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,1,0,1,0,90,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23915,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/24/19,11/26/19,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,0,0,35.97,94,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23916,Lifetime,INITIAL_PURCHASE,Web,0,USD,12/20/18,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,1,0,0,0,29232,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23917,Limited,INITIAL_PURCHASE,Web,102.21,USD,7/16/19,7/16/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,3,1,2,102.21,366,-0.018506224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23922,Limited,INITIAL_PURCHASE,App,0,,3/7/20,6/7/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,2,0,1,0,3,1,2,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23924,Limited,RENEWAL,App,0,,3/23/20,3/8/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,3,1,2,,350,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
